,Author,Timestamp,Comment,Article Link
323,ModTheMod14,"November 16, 2023 at 4:43 am PST","The discussion has become much bigger than this game or Rocksteady for us gamers. It is about WB (and other companies in the industry) openly and shamelessly trying to force service game after service game down our throat, where not FUN or an AWESOME GAMING EXPERIENCE are leading game-development and decision-making but MONETIZATION, PLAYER RETENTION, FEAR OF “OVERDELIVERY” and other corporate buzzwords and behavioral psychology tricks, and it plainly and wholeheartedly just sucks!The ONLY language those corporates understand is MONEY, therefore a service-game like Suicide Squad, which asks a full premium price AND THEN more and more and more money through battle passes, skins and whatnot, should just not be supported by gamers. Look at Marvels Spider-Man 2, a game by Insomniac, a passionate single player oriented studio focused on delivering awesome experiences: they made a banger game, GOTY contender, where you also could unlock like 99% (without Deluxe Edition content) of cosmetics THROUGH GAMEPLAY, NOT GAMEPAY, and thats how it should be and should be honoured with our money: a premium price for a premium product! If YOU support Suicide Squad and ohter games like this, make no mistake: you are hurting yourself as a gamer, because the industry as a whole will move into a direction, where pretty much every game coming out will be an ALWAYS-ONLINE LOOTER SHOOTER FORTNITE CLONE with dumbed down gameplay and cut content, because they are selling it to you later. Please dont let them get away with this, Im begging you on behalf of gaming as the thought.provoking, creative, multifacetted and interactive medium we all love and enjoy (and btw: are also more than willing to pay for, just give us premium single player games, for gods sake, and bath in money!).",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
324,DustyBlue,"November 22, 2023 at 1:51 pm PST",Well said,https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
325,andrewsqual,"November 16, 2023 at 7:59 am PST","Preorder? I wouldn’t play this, waste of a great developer game, if you paid me to. THIS game is exactly why you are on egg shells right now with your 12 GAAS games PlayStation.If you have done ANYTHING like this to one of your renowned IP, you will suffer financial losses.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
326,Beware-The-Yeti,"November 17, 2023 at 10:44 am PST",It’s good to see Harley Quinn being treated as one of the lads.,https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
327,stage300handsome,"November 24, 2023 at 6:35 pm PST",It taps into super flop after launch.,https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
328,mrNARAKU,"November 29, 2023 at 8:01 am PST",Any hope for a 60 fps option when playing arkham knight on ps5?,https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
329,yes_that_1,"December 1, 2023 at 7:28 am PST","This game looks like the biggest disappointment I have ever seen for a sequel to such a masterpiece of a series (Arkham) Pay me to play this, and I will not.",https://blog.playstation.com/2023/11/15/how-suicide-squad-kill-the-justice-league-taps-into-ps5s-immersive-power/
330,MrXile,"November 14, 2023 at 12:03 pm PST","Awesome piece of kit.    Totally.Now this beats any gimmick you’ve ever released (3D audio, haptics (posh rumble) and adaptive triggers (pure gimmick)).",https://blog.playstation.com/2023/11/14/new-access-controller-accessibility-consultants-spotlight-video-and-setup-tutorials/
331,xBlackBloodx,"November 15, 2023 at 2:25 am PST",Just want to say well done.I really hope this works for as many people as possible!Bravo,https://blog.playstation.com/2023/11/14/new-access-controller-accessibility-consultants-spotlight-video-and-setup-tutorials/
332,Carnivius_Prime,"November 15, 2023 at 6:32 am PST",This is great. :),https://blog.playstation.com/2023/11/14/new-access-controller-accessibility-consultants-spotlight-video-and-setup-tutorials/
333,Axecution,"November 19, 2023 at 8:01 am PST",Preordered it a few months ago! I don’t NEED it but this thing is gonna be sick for rhythm games whenever it comes in,https://blog.playstation.com/2023/11/14/new-access-controller-accessibility-consultants-spotlight-video-and-setup-tutorials/
334,J0SHDAKID039,"November 13, 2023 at 8:33 am PST",I’ll play this once my Pulse Elite arrives,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
335,Sushi_Combo,"November 13, 2023 at 9:55 am PST",told you!,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
336,cusman,"November 13, 2023 at 12:22 pm PST","If I have a Dolby 5.1 Surround Sound receiving and speakers, is there any reason to use something like Pulse Elite headphones to play a single player game like this to have the best audio quality experience?",https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
337,RGS396,"November 14, 2023 at 4:48 am PST",An actual surround sound system will give you a better experience than headphones.,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
338,MrXile,"November 13, 2023 at 1:41 pm PST","Haptics.   Adaptive triggers are NOT features.They’re gimmicks.     Stop. Please stop saying they’re features we all should be looking forward too.   They don’t help sell the console.   They don’t help me feel like a Na’Vi, it just runs my controller battery down. PS.  I DONT NEED 3D AUDIO I HAVE A 7.1 SYSTEM.",https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
339,StunnaMain,"November 14, 2023 at 8:39 am PST",I disagree. “These features” are one of the reasons I pre ordered the Portal. No other gaming controller is like the Dualsense. Makes the Xbox controller feel last gen only offering a “rumble”.,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
340,MrXile,"November 14, 2023 at 12:02 pm PST",They are NOT features.    End of discussion.They are technical adaptions made to a controller.   They are NOT a unique feature whatsoever. Tell me any game that is entirely changed by this ‘feature’?   It’s a gimmick.,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
341,Wolfviking,"November 13, 2023 at 7:20 pm PST","Would be nice if the post mentioned what the targeted frame rates are.  is it gonna strictly be 30, or will it have a performance aiming to hit 60?",https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
342,x-HQQ,"November 29, 2023 at 5:44 pm PST",noice,https://blog.playstation.com/2023/11/13/avatar-frontiers-of-pandora-utilizes-ps5s-unique-features-to-become-navi/
343,e_a_f,"November 12, 2023 at 10:03 pm PST",might as well give each character a weapon.. might as well,https://blog.playstation.com/2023/11/12/tekken-8-game-director-reveals-details-on-new-characters-reina-and-victor/
344,grandenterprise,"November 28, 2023 at 3:22 pm PST",LOL!!,https://blog.playstation.com/2023/11/12/tekken-8-game-director-reveals-details-on-new-characters-reina-and-victor/
345,oscuremaster,"November 13, 2023 at 3:14 am PST","The detail they have given to each character is incredible, the game in AR would explode your mind",https://blog.playstation.com/2023/11/12/tekken-8-game-director-reveals-details-on-new-characters-reina-and-victor/
346,MrXile,"November 13, 2023 at 11:41 am PST",AR?  Try PSVR2.,https://blog.playstation.com/2023/11/12/tekken-8-game-director-reveals-details-on-new-characters-reina-and-victor/
347,Carnivius_Prime,"November 10, 2023 at 12:15 pm PST",This game be gorgeous. :),https://blog.playstation.com/2023/11/10/share-of-the-week-marvels-spider-man-2-peter-parker/
348,tzankou1805,"November 10, 2023 at 3:18 pm PST",Beautiful game for real,https://blog.playstation.com/2023/11/10/share-of-the-week-marvels-spider-man-2-peter-parker/
349,itsrlyzbo,"November 10, 2023 at 4:54 pm PST",how do i submit one?,https://blog.playstation.com/2023/11/10/share-of-the-week-marvels-spider-man-2-peter-parker/
350,Fredendil,"November 9, 2023 at 9:51 am PST",Would be a great opportunity to discount the game in a sale or something. Just saying,https://blog.playstation.com/2023/11/09/celebrating-the-one-year-anniversary-of-god-of-war-ragnarok/
351,namelessking627,"November 9, 2023 at 11:23 am PST",Eh it’s not in the budget,https://blog.playstation.com/2023/11/09/celebrating-the-one-year-anniversary-of-god-of-war-ragnarok/
352,matdub69,"November 10, 2023 at 6:45 am PST","I finished it the other day. I didn’t think you could top the previous one, but you did. Just amazing. Amazing combat. Amazing story. Kratos’s journey from angry man to loving dad was so relatable. I teared up a few times. Just bloody brilliant.",https://blog.playstation.com/2023/11/09/celebrating-the-one-year-anniversary-of-god-of-war-ragnarok/
353,msspearfishing92,"November 12, 2023 at 12:04 am PST",Looks great!,https://blog.playstation.com/2023/11/09/celebrating-the-one-year-anniversary-of-god-of-war-ragnarok/
354,HeisenbergFX4,"November 8, 2023 at 9:24 am PST",Should make “traveling” to New Zealand much easier on Playstation if MP games are not going to do global releases.,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
355,namelessking627,"November 8, 2023 at 2:20 pm PST","I’m very confused about the release dates, sometimes i see nov 9 other time nov 10",https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
356,MrXile,"November 8, 2023 at 4:06 pm PST",The No.1 tip for any prospective player: DONT PURCHASE IT.,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
357,yentair,"November 9, 2023 at 11:50 am PST",Just look up the COD HQ debacle and you’ll see all the reasons you need to not support this franchise any longer.,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
358,HassanBROBRE,"November 8, 2023 at 10:30 pm PST","Sorry but, not worth buying!! YOU FAILED!! GET BETTER IN THE FUTURE",https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
359,MrXile,"November 9, 2023 at 2:07 am PST",Wow.   You can be negative on a PS Blog post I see.    Is this Bot broken?,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
360,MrXile,"November 9, 2023 at 2:06 am PST",No.1 tip.    Don’t buy this game.   £69.99 DLC,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
361,namelessking627,"November 9, 2023 at 11:24 am PST",I bought Jooma simulator and block craft 3d amazing games but for a collective price 342$,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
362,yentair,"November 9, 2023 at 12:31 pm PST","What’s the news on fixing the COD HQ mess?  I have friends that love Warzone, but now you’re forcing everyone to download MW3 and the HQ app?Why are you making everyone download 100s of GBs of updates?  It’s filling up our PS5 hard drives.  Utterly ridiculous situation.",https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
363,o_3Li_8,"November 10, 2023 at 12:05 am PST",COD 🥲,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
364,nzm_rizz,"November 10, 2023 at 11:09 pm PST",So far it is glitchy I’m not sure if it’s on purpose but words like victory come out as V   Ory or level would be just  e e I hope they fix this soon,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
365,Datus_of_Shinra,"November 13, 2023 at 6:48 am PST",£70 for a DLC………….. jog on MS and Activision,https://blog.playstation.com/2023/11/08/call-of-duty-modern-warfare-iii-launches-nov-10-insider-tips-to-get-started/
366,Mercenary09,"November 8, 2023 at 7:41 am PST","Anyone saying Alan Wake 2 bombed doesn’t know what that word means. Top 5 in Europe, #11 in US when it was only on sale for 3 days in a busy October month. For comparison, Control launched in a slower month of August at retail and digitally and didn’t even make top 20 yet went on to sell millions of copies and be very successful for Remedy.",https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
367,tonydamiani,"November 12, 2023 at 3:51 pm PST",Indeed. Alan Wake II is selling very well. I’m very happy for Remedy.,https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
368,cusman,"November 8, 2023 at 8:43 am PST",I think there are enough games in sales rotation for PSVR2 each month now that they should start providing top 20 like they do for the PS5.,https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
369,yentair,"November 8, 2023 at 10:33 am PST",Why waste the time and space for such a small niche market?Top 10 is all you need to see the lack of standout games.,https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
370,yentair,"November 8, 2023 at 10:28 am PST","I’m still not seeing anything on that PSVR2 list that’s a system seller.  #1 is Beat Saber, which we’ve have on our VR1 for years.  Kids love it, but no need to get a VR2 for it.When are the killer games coming that justify a $550 peripheral?  Maybe convince Gabe to share Half-Life:Alyx?",https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
371,namelessking627,"November 8, 2023 at 2:15 pm PST",Yey mirage is up there!,https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
372,cojackwithakodac,"November 12, 2023 at 4:35 pm PST",Will recroom be added for vr2 support,https://blog.playstation.com/2023/11/08/playstation-store-october-2023s-top-downloads/
