,Author,Timestamp,Comment,Article Link
198,BGNgon,"November 2, 2023 at 5:51 am PDT","Haha, you’re not kidding, squibbley, it was a gamble in a field of hit or miss PSVR2 games; it was totally against my better judgement to preorder, breaking a solemn promise I wouldn’t. However, I’ve grown to trust AJ and Bryan over at PSVR Underground and PSVR2 Without Parole: if a game is released a dud, or is severely lacking, they will call it out. So when AJ was playing Vampire and raving about it, I crumbled. And, having played it some last night, IMO, he was right. It’s fantastic. I’m totally loving it and glad my gamble paid off. The graphics are very sharp and Venice at night is just gorgeous. It plays very smooth and Dishonored-like. Anyone who likes stealth games like Thief and Dishonored, should get along with Vampire just fine. But yeah squibbley, especially with Sony’s draconian refund policy, never preorder a VR game unless you know the score, that’s for sure.",https://blog.playstation.com/2023/10/31/vampire-the-masquerade-justice-hits-ps-vr2-on-nov-2-rpg-mechanics-revealed/
199,squibbley,"November 2, 2023 at 6:33 am PDT",I’m genuinely glad it worked out for you :). And from your write-up I’ll admit that it sounds pretty good :),https://blog.playstation.com/2023/10/31/vampire-the-masquerade-justice-hits-ps-vr2-on-nov-2-rpg-mechanics-revealed/
200,BGNgon,"October 31, 2023 at 7:31 am PDT","Watch the PSVR Without Parole review on YT before you buy this. I was so looking forward it. By all account yet another pre-alpha release that would benefit from a good patch. As an enthusiastic day one PSVR2 user, my patience with Sony is all but gone now. Did Jim Ryan squander all of Sony’s funds with his dead horse-flogging that is/was his ’10 live service games’ project? Because apart from a few gems (Propagation: Paradise Hotel; Red Matter 1 & 2), the PSVR2 catalogue is quickly filling up with Quest port jank, and pathetically little support from Sony first party studios. Sony, we have brilliant VR tech, use it… with conviction, or lose it. Rant over.",https://blog.playstation.com/2023/10/31/the-foglands-delivers-immersive-atmospheric-roguelite-action-today-on-ps-vr2-and-ps5/
201,RobotHouse,"October 31, 2023 at 7:49 am PDT",I hate to have to use one of many examples because I think it makes Well Told look singled out. That said I totally agree. There are too many problems with PSVR 2 support and VERY little of the vision Sony was apparently sharing at launch has come to fruition. I don’t know the answer; whether Sony should have better developer relations with bigger studios or give smaller studios more money and time to deliver something of substance. PSVR 2 is in such a unique position to deliver a seamless high end VR experience to the average consumer and the idea has been around since Resident Evil 7 in 2017. I seriously hope for a turnaround.,https://blog.playstation.com/2023/10/31/the-foglands-delivers-immersive-atmospheric-roguelite-action-today-on-ps-vr2-and-ps5/
202,squibbley,"November 1, 2023 at 12:53 am PDT","@RobotHouseHoping for a turnaround implies that someone is actually steering the ship. Sadly, I get the impression that there’s nobody at the wheel.",https://blog.playstation.com/2023/10/31/the-foglands-delivers-immersive-atmospheric-roguelite-action-today-on-ps-vr2-and-ps5/
203,PizzaPorFavor,"November 6, 2023 at 5:50 am PST","Totally agree. The original PSVR came out swinging with an incredible demo pack, Astrobot, RE Village, Rush of Blood, Ace Combat, Battlefront, and so many other amazing and fun games (Feeding burgers to zombies? Yes). PSVR2 has been a ton of lack luster ports and let downs. It feels like Sony less and less cares about gaming and gamers. Sad to see. The State of Plays have largely been poorly marketed and big let downs as well. It’s been how long since PSVR2 launched(?) and there are maybe one or two games people talk about as excellent games.",https://blog.playstation.com/2023/10/31/the-foglands-delivers-immersive-atmospheric-roguelite-action-today-on-ps-vr2-and-ps5/
204,cusman,"November 1, 2023 at 11:36 am PDT","People have lot of legit critiques for this game, but from what I played, I do think they nailed the 3D audio for soundtrack, dialog, and sound effects and I also like the atmosphere and art style. I am hoping their patches focus on QOL improvements like fixing height and how item interactions work and making enemies move in less janky way and the punching feel better like the throwing and shooting does.",https://blog.playstation.com/2023/10/31/the-foglands-delivers-immersive-atmospheric-roguelite-action-today-on-ps-vr2-and-ps5/
205,cusman,"October 26, 2023 at 12:41 pm PDT","At first I was disappointed to learn that it wouldn’t be a co-op game like the first, but now I am looking forward to playing this as a single-player game with a co-op AI companion (Buddy the dog).",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
206,Royalcommand,"October 26, 2023 at 2:16 pm PDT","At the end of the trailer, it shows off 2 player Co-op, so it’s there!",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
207,super_shambler,"October 26, 2023 at 3:15 pm PDT","Can Vertigo Games confirm if any PSVR2 gameplay footage has been released yet? If not, when will you release PSVR2 game footage if you’re already taking pre-orders?Would be really appreciative of an answer. The PCVR version looks amazing.Thanks 👍",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
208,BGNgon,"October 26, 2023 at 4:25 pm PDT","I’m a miserable single-player only gamer, so I’m over the moon I’m catered for here, haha. If this game has good resolution, as in foveated rendering, I’ll jump on this day 1.",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
209,VertigoNick,"October 27, 2023 at 9:27 am PDT",We can confirm foveated rendering is supported. Happy fred hunting :),https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
210,super_shambler,"October 26, 2023 at 9:40 pm PDT","Hi, as pre-orders are now open any news on when we’ll see PSVR2 gameplay footage before release? I think the current footage, which looks amazing, is PCVR.",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
211,MrXile,"October 27, 2023 at 2:55 am PDT","No demo.   No purchase.   All PSVR2 games, in fact ALL games should have a demo.",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
212,CHROME-COLOSSUS,"October 27, 2023 at 6:58 am PDT","I am absolutely STOKED for this title.  Although I somehow never really got into AZ SUN1, after seeing the (real) gameplay footage and hearing some hands-on first impressions I am all-in on this one. The excessive gore looks fantastic… the environmental design seems super-polished… the inclusion and implementation of a doggy pal BUDDY is both delightful and distressing… and the writer (Rob Yescombe) did a fantastic job on “The Invisible Hours” PSVR1 game. That said… I think it was a bad idea to include footage in the recent trailer of BUDDY so grievously and graphically injured.  That was shocking, and I suspect it will disturb (and drive away) some gamers who see it.  That trailer should seriously have a fat TRIGGER WARNING slammed on it, imo.",https://blog.playstation.com/2023/10/26/arizona-sunshine-2-brings-next-gen-vr-apocalypse-to-ps-vr2-on-dec-7/
213,PhantomOfOpera,"October 20, 2023 at 11:50 pm PDT","I was waiting for the PSVR 2 version of this game to be released and when I got tired of waiting I bought it, played it, and completed this on Quest 2.I would hope the graphics are improved given recent releases of other games on PSVR2 have been very poor ports of Quest 2 (low res, poor implementation of reprojection, etc).The game is not very long (from memory I think it took me 3 hours or less to finish) but there are challenges to go back to once you finish the main story.If you like the TV series I think you will enjoy The King’s Ransom, it is an enjoyable experience and I am glad I played it but annoyed that I was too impatient to wait for the PSVR2 version to be released.Wish all the best to Maze Theory with the release of this game.",https://blog.playstation.com/2023/10/20/how-peaky-blinders-the-kings-ransom-complete-edition-brings-an-immersive-1920s-world-to-ps-vr2/
214,SPOPS,"October 24, 2023 at 9:56 pm PDT",The one thing that annoys me most about VR games is the floating hands. It feels like it pulls you out of the experience.,https://blog.playstation.com/2023/10/20/how-peaky-blinders-the-kings-ransom-complete-edition-brings-an-immersive-1920s-world-to-ps-vr2/
215,cusman,"October 18, 2023 at 8:49 am PDT","How to access the new horde mode? I already patched the game and downloaded the Horde Mode add-on, but I don’t see the option in the main menu. Does it require that you have completed the main game before horde mode becomes available?",https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
216,cusman,"October 18, 2023 at 1:08 pm PDT","After I deleted and reinstalled the game including add-ons (Inferno & Horde Mode), the main menu now shows a Downloadable Content option which has the Horde Mode. Completing the full game is not required to play the new Horde Mode content.",https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
217,MrXile,"October 18, 2023 at 10:36 am PDT",Hits?  Hits today?  You mean it’s ‘released’ on to the store for us to purchase?  Speak English.,https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
218,Davenport,"October 18, 2023 at 6:26 pm PDT",look at all the comments on this post (sarcasm)… this game is an undeniable let down. even after the patches it is still a pathetic and overpriced VR experience.  doing my part to spread the word… DON’T waste your money here.  there are plenty of other VR2 games for far less money that provide both a significantly more polished experience and value.  supermassive with another dud.,https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
219,Oursique,"October 19, 2023 at 12:42 am PDT","I had a similar issue, tried to switch to English and everything. For some reason the new “Downloadable Content” menu entry appeared after playing a level. And Switchback is overshadowed by its predecessor Rush of Blood, but still decent if you wait for a sale. As for the lack of comments, I’m the first to blame, eagerly skipping the comments section every time with all those whiny kids.",https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
220,PhantomOfOpera,"October 21, 2023 at 12:03 am PDT","Nice the developer is adding more features. I only bought the game after the developer released the patch which improved the graphics. My main concern was always that the game was too expensive  (although it is not a short game) and the lack of truly frightful moments, especially if you compare it to Rush Of Blood.",https://blog.playstation.com/2023/10/18/new-the-dark-pictures-switchback-vr-horde-mode-hits-today/
221,cusman,"October 14, 2023 at 9:01 pm PDT",This isn’t the first collaboration with another video game. I remember Kneon Knight from Until You Fall and couple of tracks from Undertale as well. I like this trend of rhythm games collaborating with games that have soundtrack that would fit in well with the rhythm games.,https://blog.playstation.com/2023/10/11/the-drums-rock-dlc-legendary-mix-vol-i-featuring-the-offspring-is-now-available/
222,J0SHDAKID039,"October 5, 2023 at 9:32 am PDT",Where is the pulse elite date?,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
223,Sushi_Combo,"October 5, 2023 at 6:48 pm PDT",Keep an eye out on it tomorrow!,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
224,J0SHDAKID039,"October 5, 2023 at 9:32 am PDT",Where is the pulse elite release date?,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
225,Tusiczz,"October 5, 2023 at 9:50 am PDT",Tomorrow,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
226,J0SHDAKID039,"October 5, 2023 at 9:53 am PDT",Source?,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
227,Ice21,"October 5, 2023 at 11:15 am PDT",The video in the PS YT channel says its available today.,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
228,MrXile,"October 5, 2023 at 10:28 am PDT",I’d rather have an 80s mixtape.  A Beatles mixtape.   A meatloaf mixtape.   Bon jovi mixtape… anything than that.,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
229,zombiepinion,"October 6, 2023 at 7:50 am PDT","Agree, this is horrible.  Need 60s,70s,80s. Country,old school,rap.mix artist.Your disappointing me beatsaber.",https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
230,DRAZiC80,"October 11, 2023 at 6:13 pm PDT",They’re never going to add a Infected Mushroom pack are they? :(,https://blog.playstation.com/2023/10/05/beat-saber-launches-linkin-park-x-mike-shinoda-music-pack-out-today-on-ps-vr2-and-ps-vr/
231,cusman,"October 5, 2023 at 7:29 am PDT","One of my top 10 favorite games for PSVR1, remains top 10 for PSVR2 and keeps getting better with these free meaningful content additions. Thank you",https://blog.playstation.com/2023/10/05/pistol-whips-13th-collection-brings-spooky-new-scenes-to-ps-vr2-starting-today/
232,hongthay,"October 5, 2023 at 8:35 am PDT",And this is why it’s one of my favorite games and one that I highly recommend to others. Looking forward to playing these new additions.,https://blog.playstation.com/2023/10/05/pistol-whips-13th-collection-brings-spooky-new-scenes-to-ps-vr2-starting-today/
233,derso_040,"October 5, 2023 at 11:25 am PDT",This game is soo good!,https://blog.playstation.com/2023/10/05/pistol-whips-13th-collection-brings-spooky-new-scenes-to-ps-vr2-starting-today/
234,Hatchetforce,"October 9, 2023 at 5:27 pm PDT",Sony really needs to consider allowing us to purchase the PSVR2 included plug in headset earbuds separately. It isn’t the sturdiest piece of equipment. I would like to purchase extra controllers as well and not wait 4 weeks for a replacement if one breaks,https://blog.playstation.com/2023/10/05/pistol-whips-13th-collection-brings-spooky-new-scenes-to-ps-vr2-starting-today/
235,MrXile,"October 3, 2023 at 9:06 am PDT","Yet again, another PSVR2 game without a demo.   Unfathomable that hardly any games release demos these days. This is the reason I never buy games anymore.    No try.   No buy.   Simple economics.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
236,Ujn,"October 5, 2023 at 9:46 am PDT",There was finally a PSVR2 demo (some other space game) that was released today!,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
237,BLUEKNIFE,"October 3, 2023 at 9:57 am PDT",Thought this game was full VR compatible just to find out it is only 6 VR missions. For this reason is a not buy for me.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
238,Amnalehu,"October 3, 2023 at 10:21 am PDT","Re-read the game description. They state that thee 6 NEW missions were designed with VR in mind; “If you go into battle with your PS VR2 as your flight helmet, you’ll feel the rush of combat across the entire game experience, too.”",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
239,phopler3,"October 3, 2023 at 10:31 am PDT","@Amnalehu that just specifies those missions were built for VR… not that the rest of the game was exempt from it. Plus explain this: “Today, PlayStation players can experience Project Wingman’s thrilling aerial combat from a whole new perspective in Frontline 59” – it feels intentionally misleading, hoping to reel in some PSVR2 users to then only realize after the fact that you can do only 6 missions then you’re done with it",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
240,cusman,"October 3, 2023 at 3:39 pm PDT","I can confirm that only Frontline-59 Campaign supports PSVR2. For the rest, they are saying you can wear the PSVR2 headset to be your flight helmet to be your TV screen, not that they provide fully immersive VR experience. Basically get a Theater Mode big flat screen within your VR headset instead of using TV screen. This can be done with any game or media app on the PS5.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
241,Gooseman42,"October 4, 2023 at 12:13 am PDT","They even state in the PS Store description that it’s : “…a high-octane VR flight action game..” Along with the other parts of the description, and marketing this definitely sells it as a full VR game.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
242,J0SHDAKID039,"October 3, 2023 at 10:19 am PDT",where is the pulse elite release date?,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
243,Sushi_Combo,"October 3, 2023 at 10:39 am PDT",Look out for it tomorrow!,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
244,MrXile,"October 3, 2023 at 12:01 pm PDT",Sad btrd,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
245,imprecis2,"October 3, 2023 at 10:22 am PDT",The developer is basically scamming people with false advertisement. The whole blog post make it seem like the whole game is in VR. There are only 6 missions in VR. This post should be reported for being misleading for the customers.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
246,Amnalehu,"October 3, 2023 at 11:57 am PDT","If you go into battle with your PS VR2 as your flight helmet, you’ll feel the rush of combat across the ENTIRE game experience, too.” Entire; with no part left out; whole.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
247,PlanetJumble,"October 3, 2023 at 10:26 am PDT",It is more than borderline misleading not to make perfectly clear that these 6 new missions are THE ONLY ONES you can play in PSVR2. And that the mission select and all else is just running in cinematic mode. So it’s not really a full PSVR2 game. Bummer.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
248,nihilist-ryan503,"October 3, 2023 at 10:27 am PDT","This is false advertising. Game is fully in VR over on Steam. We should be getting the full campaign in VR, not this DEMO. If you insist on giving us a mere 6 levels, then charge us appropriately. 10 dollars, not 30!",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
249,phopler3,"October 3, 2023 at 10:33 am PDT","Really disappointing to only give us basically a demo in PSVR2 and charge $30 for it, when PCVR has the full game in VR. And then to seemingly mislead everyone with this vague blog post never once mentioning only 6 missions are in VR, it feels intentional and scammy. Lost a lot of sales.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
250,mcgriddle58,"October 3, 2023 at 10:56 am PDT",This. Terrible developer that I won’t give a dime to,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
251,Hatchetforce,"October 3, 2023 at 10:49 am PDT",This lack of transparency in this game’s ad campaign as regards VR is disingenuous at best. I had been waiting on the game and purchased it only to feel like I have been INTENTIONALLY scammed due to it not being a VR pure presentation and instead is the same recycled title with 6 missions tacked on in VR. This should have been advertised like Star Wars Squadrons so your customers do not now consider you a dishonest company…which with this game release and how it was framed you have become. Dishonest. This is why PSVR2 is going to stall and you will have no one to blame but yourselves.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
252,mcgriddle58,"October 3, 2023 at 10:55 am PDT",It wouldn’t be a PSVR2 release without major regret and disappointment. Shame on you all for false advertising. You all are LITERALLY killing the PSVR2 with these misleading lies and terrible launches. “PSVR2 is dead. PSVR2 remains dead. And you have killed him.”       —Nietzsche Do better Sony. I’m this close to giving up on PlayStation and moving to PC. Ball is in your court. Don’t mess it up. Again.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
253,mcgriddle58,"October 3, 2023 at 10:57 am PDT",Hi y’all— this should legit be a lawsuit for false advertising. Please share any legal updates in the comments so I can co-sign.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
254,idahodreams_,"October 3, 2023 at 12:15 pm PDT","Psvr without parole is saying that yes…its only 6 psvr2 missions and base game is flat… I’m shocked the psvr2 is seemingly going the route of the Vita… make it… throw it to the devs and hope… so little software support it boggles my mind… whynit trot out amazing OG in VR Sony?  Warhawk?  Twisted Metal… its embarrassing that every title is late, poor quality, or flat out deceiving.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
255,aquilla,"October 3, 2023 at 12:28 pm PDT","Very nice to see this game coming to Playstation after it had been PC and then Xbox exclusive for the last three years, though it is a little annoying and disappointing that it’s “next gen” only and strange how people are latching onto its’ secondary VR component, complaining it’s not deep enough, seemingly ignoring the meat of the game, which is very much a more traditional flat screen and indeed Ace Combat style game from admittedly heavily Ace Combat inspired Devs! I very much look forward to play this on my TV when PS5’s finally come down to a sensible price, but for the moment, I’m still very happy with Ace Combat 7 on PS4, which I really must get back into! 😯😀🤘 .",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
256,Fodder185,"October 3, 2023 at 7:12 pm PDT",The fact it’s been marketed as a PSVR2 game and not once has it been mentioned that most missions are only playable ‘flat’ is why people are upset.I don’t know a single non-VR gamer who thought this game was for them.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
257,squibbley,"October 4, 2023 at 12:29 am PDT","@aquilla“strange how people are latching onto its’ secondary VR component” It’s not that strange when the title of the article is “Fly the PS VR2-powered skies of Project Wingman: Frontline 59, out today” and the support for PS VR2 is the main thrust of the article.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
258,ozzy2407,"October 3, 2023 at 12:59 pm PDT","So we get 6 missions while PC VR get the whole game in VR and no Hotas support ,",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
259,flint19862,"October 3, 2023 at 1:35 pm PDT","Sony, what are you doing? Since the announcement you’ve advertised this game as PSVR2 game. Nowhere (including this post) you’ve stated that this is a flat game with 2-3 hours of vr content. This game was even featured in your latest official PSVR2 video ad. This is a blatant lie and false advertising.Also, where is your quality control? Many people get black screen instead of vr if their screens are in 120 hz mode. Seems like an easy problem to solve.And a 3-year old game looks horrible in vr with 60hz reprojection. Really?Where is the foveated rendering? Where is HOTAS support? And for the love of God – why is the campaign not in vr?Full game with full vr support was already made 3 years ago – you should’ve just provide some help to the devs for porting it.It’s not rocket science, c’mon!",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
260,PhantomOfOpera,"October 3, 2023 at 1:38 pm PDT","I have seem some initial streams from VR channels and people that bought the game and it is true that only 6 missions are in VR. Given the game on PC was fully in VR this is an utter disappointment. Further more the general view is that the resolution is very poor. The cockpit look is nice but everything outside is blurry. Not sure why with the power of PSVR2 we still have to deal with poor graphics. It happened with Hellsweeper, Green Hell and not this game. Lets hope for a patch",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
261,nizmac31,"October 3, 2023 at 1:38 pm PDT","So glad I didn’t pre order, this was made to look like a full vr game, so disappointed that it isn’t and I won’t be buying it unless it gets full vr support!",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
262,cusman,"October 3, 2023 at 3:42 pm PDT",There was never any option to pre-order this one. It released today without ever being listed on the PlayStation Store as coming soon / pre-order now.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
263,squibbley,"October 3, 2023 at 1:47 pm PDT","Judging by the comments this launch seems to be going really well. Looking forward to playing the full game in vr (in a year or two, maybe)…",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
264,MellowGrenade,"October 4, 2023 at 3:29 am PDT","If course the launch is going well, it’s not like millions of people are trying to play at the same time. There is no reason for this game to have a stressful launch.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
265,squibbley,"October 6, 2023 at 12:24 am PDT",@MellowGrenade I guess I should have added /s to my comment :),https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
266,enragedgibbon,"October 3, 2023 at 3:43 pm PDT",Sony keep scoring own goals with PSVR2…and this is disgusting that it has only now come to light that it is six missions – another game that has gone from a day one purchase to waiting for a deep sale…things need to improve at Sony…I love my PSVR2…it’s a shame Sony doesn’t…,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
267,MellowGrenade,"October 4, 2023 at 3:28 am PDT",Motion sickness in T minus 3….,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
268,cusman,"October 5, 2023 at 7:34 am PDT","No motion sickness experienced in what I played. The game isn’t even defaulting to using vignette / blinders. It is very comfortable to play in VR. The best part is the headset haptics implementation. The worse part is only Frontline-59 Campaign is supported for PSVR2 and it is only 6 missions out of the full game, and the graphics in VR aren’t that great.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
269,BGNgon,"October 4, 2023 at 4:25 am PDT","With a distinct lack of flight games on PSVR2 – yet an oner abundance of zombie fests – I was so looking forward to Project Wingman. However it’s *yet another* half-baked PSVR2 release: no foveated rendering and, in a flight simcade, no HOTAS support. If you have a HOTAS stick and wondering, in the age of PS5/PSVR2, what the f— to do with it, Awesome Asteroids is a blast – great fun. Even Ace Combat on the PSVR1 is phenomenal with a flight stick. Why can Steam (getting a more tempting proposition by the week…) get the full Project Wingman game in VR, with HOTAS support and not PSVR2? I’ll not touch this pile until it’s finished. Waiting patiently for UltraWings 2 and hope they’ll bring a more full-on flying experience.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
270,KBR_Gilarabrywn,"October 4, 2023 at 6:24 am PDT","What an utter disappointment! I was waiting for this to release to buy my psvr2 headset and hotas. Now I see it’s not full PSVR2 support, only a few missions. So they LIED!!!!!!!!!!!!!!!!!!!!!!!!!! And no hotas support. What stupid jackass made these decisions? You lost 3 sales today. Game, VR and Hotas.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
271,Ujn,"October 4, 2023 at 9:59 am PDT","So, this is just a game with some VR tacked on and can’t use my Flight Stick? :|",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
272,hamst38,"October 4, 2023 at 11:48 pm PDT","This is either outright deceitful or just very poor communication. Either way, it’s simply not acceptable. 🙁 EVERYBODY thought this was a full VR game and at no point did anyone clarify it wasn’t. Was this on purpose to make a quick buck on eatly sales? We’ll never know I guess but it certainly feels like we’ve all been tricked. I’m a huge supporter of psvr2 and try to see the positives all the time (we’ve had some great games so far since launch that I’m loving) but this sort of thing just drags the reputation of the psvr2 down. Please Sony – with a new CEO on the way, please show some love for PSVR2. It’s an amazing device but it needs your support",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
273,RavageX,"October 5, 2023 at 10:13 am PDT","I have to say this is pretty poorly worded. There really isn’t an excuse for this, and this is a quick way to lose support from your fans/customers.",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
274,Terrordactyl,"October 5, 2023 at 11:04 am PDT",Scam advertising. Only 6 missions are VR. Naughty.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
275,FSSimon,"October 5, 2023 at 11:56 am PDT",I’m disappointed that the full game is not playable on PSVR2 despite the dev blog post that lead us to believe it was.,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
276,DukeBlackadder,"October 7, 2023 at 6:52 am PDT","I wonder why the developer decided to cripple the PSVR2 edition of this game, compared to the PCVR edition. I’m absolutely sure it’s not because they are evil and trying to scam PSVR2 customers. They are not. This, what I would call, demo, is all that they were able to do. But why?",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
277,fieldjar99,"October 7, 2023 at 1:51 pm PDT","You have falsely sold a game that is non vr and you should give us are money back I played 10 mins and will never play it again ,pay you good money you’re headset isn’t cheap I feel you RIP people off nice one",https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
278,fieldjar99,"October 7, 2023 at 1:54 pm PDT",SONY WAKE UP PSVR2 WILL FAIL,https://blog.playstation.com/2023/10/03/fly-the-ps-vr2-powered-skies-of-project-wingman-frontline-59-out-today/
